ccy,month,freq,hour_ny,coverage,stale,n_expected,n_present
PLN,2010-02,1m,13.0,0.7841666666666667,0.11902231668437832,,
PLN,2010-02,1m,14.0,0.795,0.09958071278825996,,
PLN,2010-02,1m,15.0,0.7933333333333333,0.07668067226890757,,
PLN,2010-02,1m,16.0,0.79,0.10654008438818566,,
PLN,2010-02,1m,18.0,0.9833333333333333,0.09915254237288136,,
PLN,2010-02,1m,19.0,0.9866666666666667,0.0945945945945946,,
PLN,2010-02,1m,20.0,0.9958333333333333,0.07447698744769875,,
PLN,2010-02,1m,21.0,1.0,0.03,,
PLN,2010-02,1m,22.0,1.0,0.04833333333333333,,
PLN,2010-02,1m,23.0,1.0,0.05,,
PLN,2010-02,15m,,0.9586956521739131,0.021541950113378686,1840.0,1764.0
PLN,2010-02,15m,0.0,1.0,0.0,,
PLN,2010-02,15m,1.0,1.0,0.0,,
PLN,2010-02,15m,2.0,1.0,0.0,,
PLN,2010-02,15m,3.0,1.0,0.0,,
PLN,2010-02,15m,4.0,1.0,0.025,,
PLN,2010-02,15m,5.0,1.0,0.0,,
PLN,2010-02,15m,6.0,1.0,0.0,,
PLN,2010-02,15m,7.0,1.0,0.0,,
PLN,2010-02,15m,8.0,1.0,0.0,,
PLN,2010-02,15m,9.0,1.0,0.0125,,
PLN,2010-02,15m,10.0,1.0,0.025,,
PLN,2010-02,15m,11.0,1.0,0.05,,
PLN,2010-02,15m,12.0,0.85,0.014705882352941176,,
PLN,2010-02,15m,13.0,0.8,0.0625,,
PLN,2010-02,15m,14.0,0.8,0.015625,,
PLN,2010-02,15m,15.0,0.8,0.0,,
PLN,2010-02,15m,16.0,0.8,0.015625,,
PLN,2010-02,15m,18.0,1.0,0.025,,
PLN,2010-02,15m,19.0,1.0,0.0375,,
PLN,2010-02,15m,20.0,1.0,0.0,,
PLN,2010-02,15m,21.0,1.0,0.0125,,
PLN,2010-02,15m,22.0,1.0,0.0,,
PLN,2010-02,15m,23.0,1.0,0.0125,,
PLN,2010-02,1h,,0.9652173913043478,0.013513513513513514,460.0,444.0
PLN,2010-02,1h,0.0,1.0,0.0,,
PLN,2010-02,1h,1.0,1.0,0.0,,
PLN,2010-02,1h,2.0,1.0,0.0,,
PLN,2010-02,1h,3.0,1.0,0.0,,
PLN,2010-02,1h,4.0,1.0,0.0,,
PLN,2010-02,1h,5.0,1.0,0.0,,
PLN,2010-02,1h,6.0,1.0,0.0,,
PLN,2010-02,1h,7.0,1.0,0.0,,
PLN,2010-02,1h,8.0,1.0,0.0,,
PLN,2010-02,1h,9.0,1.0,0.0,,
PLN,2010-02,1h,10.0,1.0,0.0,,
PLN,2010-02,1h,11.0,1.0,0.0,,
PLN,2010-02,1h,12.0,1.0,0.0,,
PLN,2010-02,1h,13.0,0.8,0.0,,
PLN,2010-02,1h,14.0,0.8,0.0,,
PLN,2010-02,1h,15.0,0.8,0.0,,
PLN,2010-02,1h,16.0,0.8,0.0,,
PLN,2010-02,1h,18.0,1.0,0.0,,
PLN,2010-02,1h,19.0,1.0,0.0,,
PLN,2010-02,1h,20.0,1.0,0.0,,
PLN,2010-02,1h,21.0,1.0,0.0,,
PLN,2010-02,1h,22.0,1.0,0.0,,
PLN,2010-02,1h,23.0,1.0,0.0,,
PLN,2010-08,1m,,0.9654538893080936,0.07017126546146527,30481.0,29428.0
PLN,2010-08,1m,0.0,0.9977272727272727,0.058466211085801065,,
PLN,2010-08,1m,1.0,1.0,0.04242424242424243,,
PLN,2010-08,1m,2.0,1.0,0.05,,
PLN,2010-08,1m,3.0,1.0,0.06287878787878788,,
PLN,2010-08,1m,4.0,1.0,0.038636363636363635,,
PLN,2010-08,1m,5.0,1.0,0.041666666666666664,,
PLN,2010-08,1m,6.0,1.0,0.035606060606060606,,
PLN,2010-08,1m,7.0,1.0,0.056818181818181816,,
PLN,2010-08,1m,8.0,1.0,0.08409090909090909,,
PLN,2010-08,1m,9.0,1.0,0.08181818181818182,,
PLN,2010-08,1m,10.0,0.9992424242424243,0.09097801364670205,,
PLN,2010-08,1m,11.0,1.0,0.09090909090909091,,
PLN,2010-08,1m,12.0,0.9954545454545455,0.0974124809741248,,
PLN,2010-08,1m,13.0,0.796969696969697,0.08745247148288973,,
PLN,2010-08,1m,14.0,0.803030303030303,0.11037735849056604,,
PLN,2010-08,1m,15.0,0.8151515151515152,0.07434944237918216,,
PLN,2010-08,1m,16.0,0.8151515151515152,0.05390334572490706,,
PLN,2010-08,1m,18.0,0.9942028985507246,0.08527696793002916,,
PLN,2010-08,1m,19.0,0.994927536231884,0.08958485069191552,,
PLN,2010-08,1m,20.0,0.9977289931869796,0.09787556904400607,,
PLN,2010-08,1m,21.0,0.9977272727272727,0.06150341685649203,,
PLN,2010-08,1m,22.0,0.9954545454545455,0.05098934550989345,,
PLN,2010-08,1m,23.0,1.0,0.05378787878787879,,
PLN,2010-08,15m,,0.970486965076242,0.01926001013684744,2033.0,1973.0
PLN,2010-08,15m,0.0,1.0,0.011363636363636364,,
PLN,2010-08,15m,1.0,1.0,0.022727272727272728,,
PLN,2010-08,15m,2.0,1.0,0.011363636363636364,,
PLN,2010-08,15m,3.0,1.0,0.022727272727272728,,
PLN,2010-08,15m,4.0,1.0,0.011363636363636364,,
PLN,2010-08,15m,5.0,1.0,0.011363636363636364,,
PLN,2010-08,15m,6.0,1.0,0.0,,
PLN,2010-08,15m,7.0,1.0,0.011363636363636364,,
PLN,2010-08,15m,8.0,1.0,0.011363636363636364,,
PLN,2010-08,15m,9.0,1.0,0.011363636363636364,,
PLN,2010-08,15m,10.0,1.0,0.011363636363636364,,
PLN,2010-08,15m,11.0,1.0,0.011363636363636364,,
PLN,2010-08,15m,12.0,1.0,0.022727272727272728,,
PLN,2010-08,15m,13.0,0.8636363636363636,0.039473684210526314,,
PLN,2010-08,15m,14.0,0.8181818181818182,0.013888888888888888,,
PLN,2010-08,15m,15.0,0.8181818181818182,0.041666666666666664,,
PLN,2010-08,15m,16.0,0.8181818181818182,0.0,,
PLN,2010-08,15m,18.0,1.0,0.021739130434782608,,
PLN,2010-08,15m,19.0,1.0,0.03260869565217391,,
PLN,2010-08,15m,20.0,1.0,0.011235955056179775,,
PLN,2010-08,15m,21.0,1.0,0.0,,
PLN,2010-08,15m,22.0,1.0,0.0,,
PLN,2010-08,15m,23.0,1.0,0.0,,
PLN,2010-08,1h,,0.9764243614931237,0.008048289738430584,509.0,497.0
PLN,2010-08,1h,0.0,1.0,0.0,,
PLN,2010-08,1h,1.0,1.0,0.0,,
PLN,2010-08,1h,2.0,1.0,0.0,,
PLN,2010-08,1h,3.0,1.0,0.0,,
PLN,2010-08,1h,4.0,1.0,0.0,,
PLN,2010-08,1h,5.0,1.0,0.0,,
PLN,2010-08,1h,6.0,1.0,0.0,,
PLN,2010-08,1h,7.0,1.0,0.045454545454545456,,
PLN,2010-08,1h,8.0,1.0,0.0,,
PLN,2010-08,1h,9.0,1.0,0.0,,
PLN,2010-08,1h,10.0,1.0,0.0,,
PLN,2010-08,1h,11.0,1.0,0.0,,
PLN,2010-08,1h,12.0,1.0,0.0,,
PLN,2010-08,1h,13.0,1.0,0.0,,
PLN,2010-08,1h,14.0,0.8181818181818182,0.0,,
PLN,2010-08,1h,15.0,0.8181818181818182,0.0,,
PLN,2010-08,1h,16.0,0.8181818181818182,0.05555555555555555,,
PLN,2010-08,1h,18.0,1.0,0.0,,
PLN,2010-08,1h,19.0,1.0,0.0,,
PLN,2010-08,1h,20.0,1.0,0.0,,
PLN,2010-08,1h,21.0,1.0,0.0,,
PLN,2010-08,1h,22.0,1.0,0.0,,
PLN,2010-08,1h,23.0,1.0,0.0,,
PLN,2015-02,1m,,0.9564130434782608,0.012728719172633254,27600.0,26397.0
PLN,2015-02,1m,0.0,1.0,0.0075,,
PLN,2015-02,1m,1.0,1.0,0.006666666666666667,,
PLN,2015-02,1m,2.0,1.0,0.009166666666666667,,
PLN,2015-02,1m,3.0,1.0,0.0075,,
PLN,2015-02,1m,4.0,0.9991666666666666,0.006672226855713094,,
PLN,2015-02,1m,5.0,1.0,0.005,,
PLN,2015-02,1m,6.0,1.0,0.011666666666666667,,
PLN,2015-02,1m,7.0,1.0,0.005833333333333334,,
PLN,2015-02,1m,8.0,1.0,0.01,,
PLN,2015-02,1m,9.0,1.0,0.0075,,
PLN,2015-02,1m,10.0,1.0,0.015833333333333335,,
PLN,2015-02,1m,11.0,0.9991666666666666,0.015012510425354461,,
PLN,2015-02,1m,12.0,0.7991666666666667,0.021897810218978103,,
PLN,2015-02,1m,13.0,0.8,0.020833333333333332,,
PLN,2015-02,1m,14.0,0.8,0.01875,,
PLN,2015-02,1m,15.0,0.8,0.019791666666666666,,
PLN,2015-02,1m,16.0,0.8,0.027083333333333334,,
PLN,2015-02,1m,18.0,1.0,0.016666666666666666,,
PLN,2015-02,1m,19.0,1.0,0.0275,,
PLN,2015-02,1m,20.0,1.0,0.0175,,
PLN,2015-02,1m,21.0,1.0,0.005833333333333334,,
PLN,2015-02,1m,22.0,1.0,0.005833333333333334,,
PLN,2015-02,1m,23.0,1.0,0.009166666666666667,,
PLN,2015-02,15m,,0.9586956521739131,0.00510204081632653,1840.0,1764.0
PLN,2015-02,15m,0.0,1.0,0.0125,,
PLN,2015-02,15m,1.0,1.0,0.0,,
PLN,2015-02,15m,2.0,1.0,0.0,,
PLN,2015-02,15m,3.0,1.0,0.0,,
PLN,2015-02,15m,4.0,1.0,0.0,,
PLN,2015-02,15m,5.0,1.0,0.0,,
PLN,2015-02,15m,6.0,1.0,0.0125,,
PLN,2015-02,15m,7.0,1.0,0.0,,
PLN,2015-02,15m,8.0,1.0,0.0,,
PLN,2015-02,15m,9.0,1.0,0.0,,
PLN,2015-02,15m,10.0,1.0,0.0125,,
PLN,2015-02,15m,11.0,1.0,0.0125,,
PLN,2015-02,15m,12.0,0.85,0.0,,
PLN,2015-02,15m,13.0,0.8,0.0,,
PLN,2015-02,15m,14.0,0.8,0.0,,
PLN,2015-02,15m,15.0,0.8,0.0,,
PLN,2015-02,15m,16.0,0.8,0.015625,,
PLN,2015-02,15m,18.0,1.0,0.0,,
PLN,2015-02,15m,19.0,1.0,0.0125,,
PLN,2015-02,15m,20.0,1.0,0.0,,
PLN,2015-02,15m,21.0,1.0,0.0125,,
PLN,2015-02,15m,22.0,1.0,0.0,,
PLN,2015-02,15m,23.0,1.0,0.0,,
PLN,2015-02,1h,,0.9652173913043478,0.0,460.0,444.0
PLN,2015-02,1h,0.0,1.0,0.0,,
PLN,2015-02,1h,1.0,1.0,0.0,,
PLN,2015-02,1h,2.0,1.0,0.0,,
PLN,2015-02,1h,3.0,1.0,0.0,,
PLN,2015-02,1h,4.0,1.0,0.0,,
PLN,2015-02,1h,5.0,1.0,0.0,,
PLN,2015-02,1h,6.0,1.0,0.0,,
PLN,2015-02,1h,7.0,1.0,0.0,,
PLN,2015-02,1h,8.0,1.0,0.0,,
PLN,2015-02,1h,9.0,1.0,0.0,,
PLN,2015-02,1h,10.0,1.0,0.0,,
PLN,2015-02,1h,11.0,1.0,0.0,,
PLN,2015-02,1h,12.0,1.0,0.0,,
PLN,2015-02,1h,13.0,0.8,0.0,,
PLN,2015-02,1h,14.0,0.8,0.0,,
PLN,2015-02,1h,15.0,0.8,0.0,,
PLN,2015-02,1h,16.0,0.8,0.0,,
PLN,2015-02,1h,18.0,1.0,0.0,,
PLN,2015-02,1h,19.0,1.0,0.0,,
PLN,2015-02,1h,20.0,1.0,0.0,,
PLN,2015-02,1h,21.0,1.0,0.0,,
PLN,2015-02,1h,22.0,1.0,0.0,,
PLN,2015-02,1h,23.0,1.0,0.0,,
PLN,2015-08,1m,,0.9668052644239029,0.011906877554647236,29101.0,28135.0
PLN,2015-08,1m,0.0,0.9992063492063492,0.007148530579825258,,
PLN,2015-08,1m,1.0,1.0,0.004761904761904762,,
PLN,2015-08,1m,2.0,1.0,0.007936507936507936,,
PLN,2015-08,1m,3.0,1.0,0.003968253968253968,,
PLN,2015-08,1m,4.0,1.0,0.002380952380952381,,
PLN,2015-08,1m,5.0,1.0,0.006349206349206349,,
PLN,2015-08,1m,6.0,1.0,0.0031746031746031746,,
PLN,2015-08,1m,7.0,1.0,0.007142857142857143,,
PLN,2015-08,1m,8.0,1.0,0.00873015873015873,,
PLN,2015-08,1m,9.0,1.0,0.011111111111111112,,
PLN,2015-08,1m,10.0,1.0,0.010317460317460317,,
PLN,2015-08,1m,11.0,1.0,0.01507936507936508,,
PLN,2015-08,1m,12.0,0.9976190476190476,0.015115354017501989,,
PLN,2015-08,1m,13.0,0.807936507936508,0.026522593320235755,,
PLN,2015-08,1m,14.0,0.8095238095238095,0.021568627450980392,,
PLN,2015-08,1m,15.0,0.8095238095238095,0.025490196078431372,,
PLN,2015-08,1m,16.0,0.8095238095238095,0.016666666666666666,,
PLN,2015-08,1m,18.0,1.0,0.020454545454545454,,
PLN,2015-08,1m,19.0,1.0,0.017424242424242425,,
PLN,2015-08,1m,20.0,1.0,0.01506740681998414,,
PLN,2015-08,1m,21.0,1.0,0.016666666666666666,,
PLN,2015-08,1m,22.0,1.0,0.00873015873015873,,
PLN,2015-08,1m,23.0,1.0,0.004761904761904762,,
PLN,2015-08,15m,,0.9690880989180835,0.003721424774056353,1941.0,1881.0
PLN,2015-08,15m,0.0,1.0,0.0,,
PLN,2015-08,15m,1.0,1.0,0.0,,
PLN,2015-08,15m,2.0,1.0,0.011904761904761904,,
PLN,2015-08,15m,3.0,1.0,0.0,,
PLN,2015-08,15m,4.0,1.0,0.0,,
PLN,2015-08,15m,5.0,1.0,0.0,,
PLN,2015-08,15m,6.0,1.0,0.0,,
PLN,2015-08,15m,7.0,1.0,0.0,,
PLN,2015-08,15m,8.0,1.0,0.0,,
PLN,2015-08,15m,9.0,1.0,0.0,,
PLN,2015-08,15m,10.0,1.0,0.011904761904761904,,
PLN,2015-08,15m,11.0,1.0,0.0,,
PLN,2015-08,15m,12.0,1.0,0.0,,
PLN,2015-08,15m,13.0,0.8571428571428571,0.0,,
PLN,2015-08,15m,14.0,0.8095238095238095,0.014705882352941176,,
PLN,2015-08,15m,15.0,0.8095238095238095,0.014705882352941176,,
PLN,2015-08,15m,16.0,0.8095238095238095,0.014705882352941176,,
PLN,2015-08,15m,18.0,1.0,0.011363636363636364,,
PLN,2015-08,15m,19.0,1.0,0.0,,
PLN,2015-08,15m,20.0,1.0,0.0,,
PLN,2015-08,15m,21.0,1.0,0.0,,
PLN,2015-08,15m,22.0,1.0,0.011904761904761904,,
PLN,2015-08,15m,23.0,1.0,0.0,,
PLN,2015-08,1h,,0.9753086419753086,0.002109704641350211,486.0,474.0
PLN,2015-08,1h,0.0,1.0,0.0,,
PLN,2015-08,1h,1.0,1.0,0.0,,
PLN,2015-08,1h,2.0,1.0,0.0,,
PLN,2015-08,1h,3.0,1.0,0.0,,
PLN,2015-08,1h,4.0,1.0,0.0,,
PLN,2015-08,1h,5.0,1.0,0.0,,
PLN,2015-08,1h,6.0,1.0,0.0,,
PLN,2015-08,1h,7.0,1.0,0.0,,
PLN,2015-08,1h,8.0,1.0,0.0,,
PLN,2015-08,1h,9.0,1.0,0.0,,
PLN,2015-08,1h,10.0,1.0,0.0,,
PLN,2015-08,1h,11.0,1.0,0.0,,
PLN,2015-08,1h,12.0,1.0,0.0,,
PLN,2015-08,1h,13.0,1.0,0.0,,
PLN,2015-08,1h,14.0,0.8095238095238095,0.0,,
PLN,2015-08,1h,15.0,0.8095238095238095,0.0,,
PLN,2015-08,1h,16.0,0.8095238095238095,0.0,,
PLN,2015-08,1h,18.0,1.0,0.0,,
PLN,2015-08,1h,19.0,1.0,0.0,,
PLN,2015-08,1h,20.0,1.0,0.0,,
PLN,2015-08,1h,21.0,1.0,0.0,,
PLN,2015-08,1h,22.0,1.0,0.0,,
PLN,2015-08,1h,23.0,1.0,0.0,,
PLN,2020-02,1m,,0.9223188405797101,0.03154462602137021,27600.0,25456.0
PLN,2020-02,1m,0.0,1.0,0.010833333333333334,,
PLN,2020-02,1m,1.0,1.0,0.018333333333333333,,
PLN,2020-02,1m,2.0,1.0,0.011666666666666667,,
PLN,2020-02,1m,3.0,1.0,0.01,,
PLN,2020-02,1m,4.0,1.0,0.0075,,
PLN,2020-02,1m,5.0,1.0,0.0033333333333333335,,
PLN,2020-02,1m,6.0,1.0,0.009166666666666667,,
PLN,2020-02,1m,7.0,0.9716666666666667,0.026586620926243566,,
PLN,2020-02,1m,8.0,0.95,0.03245614035087719,,
PLN,2020-02,1m,9.0,0.95,0.027192982456140352,,
PLN,2020-02,1m,10.0,0.95,0.021929824561403508,,
PLN,2020-02,1m,11.0,0.9466666666666667,0.02640845070422535,,
PLN,2020-02,1m,12.0,0.7458333333333333,0.05921787709497207,,
PLN,2020-02,1m,13.0,0.7466666666666667,0.09598214285714286,,
PLN,2020-02,1m,14.0,0.75,0.04777777777777778,,
PLN,2020-02,1m,15.0,0.75,0.051111111111111114,,
PLN,2020-02,1m,16.0,0.7483333333333333,0.060133630289532294,,
PLN,2020-02,1m,18.0,0.9483333333333334,0.09402460456942004,,
PLN,2020-02,1m,19.0,0.9483333333333334,0.07996485061511424,,
PLN,2020-02,1m,20.0,0.95,0.039473684210526314,,
PLN,2020-02,1m,21.0,0.95,0.014035087719298246,,
PLN,2020-02,1m,22.0,0.95,0.010526315789473684,,
PLN,2020-02,1m,23.0,0.9575,0.006962576153176675,,
PLN,2020-02,15m,,0.9255434782608696,0.008220786846741044,1840.0,1703.0
PLN,2020-02,15m,0.0,1.0,0.0,,
PLN,2020-02,15m,1.0,1.0,0.0,,
PLN,2020-02,15m,2.0,1.0,0.0125,,
PLN,2020-02,15m,3.0,1.0,0.0,,
PLN,2020-02,15m,4.0,1.0,0.0,,
PLN,2020-02,15m,5.0,1.0,0.0,,
PLN,2020-02,15m,6.0,1.0,0.0,,
PLN,2020-02,15m,7.0,0.9875,0.0,,
PLN,2020-02,15m,8.0,0.95,0.013157894736842105,,
PLN,2020-02,15m,9.0,0.95,0.0,,
PLN,2020-02,15m,10.0,0.95,0.013157894736842105,,
PLN,2020-02,15m,11.0,0.95,0.0,,
PLN,2020-02,15m,12.0,0.8,0.0,,
PLN,2020-02,15m,13.0,0.75,0.03333333333333333,,
PLN,2020-02,15m,14.0,0.75,0.0,,
PLN,2020-02,15m,15.0,0.75,0.05,,
PLN,2020-02,15m,16.0,0.75,0.016666666666666666,,
PLN,2020-02,15m,18.0,0.95,0.0,,
PLN,2020-02,15m,19.0,0.95,0.0,,
PLN,2020-02,15m,20.0,0.95,0.0,,
PLN,2020-02,15m,21.0,0.95,0.013157894736842105,,
PLN,2020-02,15m,22.0,0.95,0.0,,
PLN,2020-02,15m,23.0,0.95,0.0,,
PLN,2020-02,1h,,0.9347826086956522,0.002325581395348837,460.0,430.0
PLN,2020-02,1h,0.0,1.0,0.0,,
PLN,2020-02,1h,1.0,1.0,0.0,,
PLN,2020-02,1h,2.0,1.0,0.0,,
PLN,2020-02,1h,3.0,1.0,0.0,,
PLN,2020-02,1h,4.0,1.0,0.0,,
PLN,2020-02,1h,5.0,1.0,0.0,,
PLN,2020-02,1h,6.0,1.0,0.0,,
PLN,2020-02,1h,7.0,1.0,0.0,,
PLN,2020-02,1h,8.0,1.0,0.0,,
PLN,2020-02,1h,9.0,0.95,0.0,,
PLN,2020-02,1h,10.0,0.95,0.0,,
PLN,2020-02,1h,11.0,0.95,0.0,,
PLN,2020-02,1h,12.0,0.95,0.0,,
PLN,2020-02,1h,13.0,0.75,0.0,,
PLN,2020-02,1h,14.0,0.75,0.0,,
PLN,2020-02,1h,15.0,0.75,0.0,,
PLN,2020-02,1h,16.0,0.75,0.0,,
PLN,2020-02,1h,18.0,0.95,0.0,,
PLN,2020-02,1h,19.0,0.95,0.0,,
PLN,2020-02,1h,20.0,0.95,0.0,,
PLN,2020-02,1h,21.0,0.95,0.0,,
PLN,2020-02,1h,22.0,0.95,0.0,,
PLN,2020-02,1h,23.0,0.95,0.0,,
PLN,2020-08,1m,,0.9649840211676575,0.018588419628231607,29101.0,28082.0
PLN,2020-08,1m,0.0,1.0,0.007936507936507936,,
PLN,2020-08,1m,1.0,1.0,0.010317460317460317,,
PLN,2020-08,1m,2.0,1.0,0.011111111111111112,,
PLN,2020-08,1m,3.0,1.0,0.013492063492063493,,
PLN,2020-08,1m,4.0,1.0,0.007936507936507936,,
PLN,2020-08,1m,5.0,1.0,0.007142857142857143,,
PLN,2020-08,1m,6.0,1.0,0.0015873015873015873,,
PLN,2020-08,1m,7.0,1.0,0.004761904761904762,,
PLN,2020-08,1m,8.0,1.0,0.011111111111111112,,
PLN,2020-08,1m,9.0,0.9992063492063492,0.011119936457505957,,
PLN,2020-08,1m,10.0,0.9984126984126984,0.012718600953895072,,
PLN,2020-08,1m,11.0,0.9904761904761905,0.015224358974358974,,
PLN,2020-08,1m,12.0,0.9976190476190476,0.021479713603818614,,
PLN,2020-08,1m,13.0,0.7992063492063493,0.09235352532274081,,
PLN,2020-08,1m,14.0,0.8087301587301587,0.05103042198233562,,
PLN,2020-08,1m,15.0,0.8095238095238095,0.04019607843137255,,
PLN,2020-08,1m,16.0,0.8095238095238095,0.0196078431372549,,
PLN,2020-08,1m,18.0,0.9833333333333333,0.020030816640986132,,
PLN,2020-08,1m,19.0,0.9962121212121212,0.026615969581749048,,
PLN,2020-08,1m,20.0,1.0,0.02696272799365583,,
PLN,2020-08,1m,21.0,1.0,0.02142857142857143,,
PLN,2020-08,1m,22.0,1.0,0.011904761904761904,,
PLN,2020-08,1m,23.0,1.0,0.003968253968253968,,
PLN,2020-08,15m,,0.9690880989180835,0.00531632110579479,1941.0,1881.0
PLN,2020-08,15m,0.0,1.0,0.0,,
PLN,2020-08,15m,1.0,1.0,0.0,,
PLN,2020-08,15m,2.0,1.0,0.0,,
PLN,2020-08,15m,3.0,1.0,0.0,,
PLN,2020-08,15m,4.0,1.0,0.0,,
PLN,2020-08,15m,5.0,1.0,0.0,,
PLN,2020-08,15m,6.0,1.0,0.0,,
PLN,2020-08,15m,7.0,1.0,0.0,,
PLN,2020-08,15m,8.0,1.0,0.0,,
PLN,2020-08,15m,9.0,1.0,0.0,,
PLN,2020-08,15m,10.0,1.0,0.0,,
PLN,2020-08,15m,11.0,1.0,0.011904761904761904,,
PLN,2020-08,15m,12.0,1.0,0.0,,
PLN,2020-08,15m,13.0,0.8571428571428571,0.027777777777777776,,
PLN,2020-08,15m,14.0,0.8095238095238095,0.029411764705882353,,
PLN,2020-08,15m,15.0,0.8095238095238095,0.0,,
PLN,2020-08,15m,16.0,0.8095238095238095,0.014705882352941176,,
PLN,2020-08,15m,18.0,1.0,0.0,,
PLN,2020-08,15m,19.0,1.0,0.022727272727272728,,
PLN,2020-08,15m,20.0,1.0,0.0,,
PLN,2020-08,15m,21.0,1.0,0.011904761904761904,,
PLN,2020-08,15m,22.0,1.0,0.0,,
PLN,2020-08,15m,23.0,1.0,0.0,,
PLN,2020-08,1h,,0.9753086419753086,0.0,486.0,474.0
PLN,2020-08,1h,0.0,1.0,0.0,,
PLN,2020-08,1h,1.0,1.0,0.0,,
PLN,2020-08,1h,2.0,1.0,0.0,,
PLN,2020-08,1h,3.0,1.0,0.0,,
PLN,2020-08,1h,4.0,1.0,0.0,,
PLN,2020-08,1h,5.0,1.0,0.0,,
PLN,2020-08,1h,6.0,1.0,0.0,,
PLN,2020-08,1h,7.0,1.0,0.0,,
PLN,2020-08,1h,8.0,1.0,0.0,,
PLN,2020-08,1h,9.0,1.0,0.0,,
PLN,2020-08,1h,10.0,1.0,0.0,,
PLN,2020-08,1h,11.0,1.0,0.0,,
PLN,2020-08,1h,12.0,1.0,0.0,,
PLN,2020-08,1h,13.0,1.0,0.0,,
PLN,2020-08,1h,14.0,0.8095238095238095,0.0,,
PLN,2020-08,1h,15.0,0.8095238095238095,0.0,,
PLN,2020-08,1h,16.0,0.8095238095238095,0.0,,
PLN,2020-08,1h,18.0,1.0,0.0,,
PLN,2020-08,1h,19.0,1.0,0.0,,
PLN,2020-08,1h,20.0,1.0,0.0,,
PLN,2020-08,1h,21.0,1.0,0.0,,
PLN,2020-08,1h,22.0,1.0,0.0,,
PLN,2020-08,1h,23.0,1.0,0.0,,
PLN,2025-02,1m,,0.9965217391304347,0.0049447353112274574,27600.0,27504.0
PLN,2025-02,1m,0.0,0.9983333333333333,0.001669449081803005,,
PLN,2025-02,1m,1.0,0.9958333333333333,0.0066945606694560665,,
PLN,2025-02,1m,2.0,0.9991666666666666,0.006672226855713094,,
PLN,2025-02,1m,3.0,1.0,0.004166666666666667,,
PLN,2025-02,1m,4.0,1.0,0.0025,,
PLN,2025-02,1m,5.0,0.9983333333333333,0.007512520868113523,,
PLN,2025-02,1m,6.0,0.9983333333333333,0.005843071786310518,,
PLN,2025-02,1m,7.0,0.9983333333333333,0.005008347245409015,,
PLN,2025-02,1m,8.0,0.9983333333333333,0.00667779632721202,,
PLN,2025-02,1m,9.0,0.9966666666666667,0.005016722408026756,,
PLN,2025-02,1m,10.0,0.9925,0.005877413937867338,,
PLN,2025-02,1m,11.0,0.9941666666666666,0.002514668901927913,,
PLN,2025-02,1m,12.0,0.985,0.005076142131979695,,
PLN,2025-02,1m,13.0,0.9891666666666666,0.0016849199663016006,,
PLN,2025-02,1m,14.0,0.9966666666666667,0.006688963210702341,,
PLN,2025-02,1m,15.0,0.9925,0.0041981528127623844,,
PLN,2025-02,1m,16.0,0.9941666666666666,0.006705783738474434,,
PLN,2025-02,1m,18.0,1.0,0.004166666666666667,,
PLN,2025-02,1m,19.0,1.0,0.005,,
PLN,2025-02,1m,20.0,0.9975,0.004177109440267335,,
PLN,2025-02,1m,21.0,0.9991666666666666,0.0025020850708924102,,
PLN,2025-02,1m,22.0,0.9975,0.005012531328320802,,
PLN,2025-02,1m,23.0,0.9983333333333333,0.005843071786310518,,
PLN,2025-02,15m,,1.0,0.0,1840.0,1840.0
PLN,2025-02,15m,0.0,1.0,0.0,,
PLN,2025-02,15m,1.0,1.0,0.0,,
PLN,2025-02,15m,2.0,1.0,0.0,,
PLN,2025-02,15m,3.0,1.0,0.0,,
PLN,2025-02,15m,4.0,1.0,0.0,,
PLN,2025-02,15m,5.0,1.0,0.0,,
PLN,2025-02,15m,6.0,1.0,0.0,,
PLN,2025-02,15m,7.0,1.0,0.0,,
PLN,2025-02,15m,8.0,1.0,0.0,,
PLN,2025-02,15m,9.0,1.0,0.0,,
PLN,2025-02,15m,10.0,1.0,0.0,,
PLN,2025-02,15m,11.0,1.0,0.0,,
PLN,2025-02,15m,12.0,1.0,0.0,,
PLN,2025-02,15m,13.0,1.0,0.0,,
PLN,2025-02,15m,14.0,1.0,0.0,,
PLN,2025-02,15m,15.0,1.0,0.0,,
PLN,2025-02,15m,16.0,1.0,0.0,,
PLN,2025-02,15m,18.0,1.0,0.0,,
PLN,2025-02,15m,19.0,1.0,0.0,,
PLN,2025-02,15m,20.0,1.0,0.0,,
PLN,2025-02,15m,21.0,1.0,0.0,,
PLN,2025-02,15m,22.0,1.0,0.0,,
PLN,2025-02,15m,23.0,1.0,0.0,,
PLN,2025-02,1h,,1.0,0.004347826086956522,460.0,460.0
PLN,2025-02,1h,0.0,1.0,0.0,,
PLN,2025-02,1h,1.0,1.0,0.0,,
PLN,2025-02,1h,2.0,1.0,0.0,,
PLN,2025-02,1h,3.0,1.0,0.0,,
PLN,2025-02,1h,4.0,1.0,0.0,,
PLN,2025-02,1h,5.0,1.0,0.0,,
PLN,2025-02,1h,6.0,1.0,0.0,,
PLN,2025-02,1h,7.0,1.0,0.0,,
PLN,2025-02,1h,8.0,1.0,0.0,,
PLN,2025-02,1h,9.0,1.0,0.0,,
